event_key,conversation_title,referenced_by,reference_sources,roles,in_xlsx,in_export,text_agrees,observed_count,status,confidence,xlsx_text,export_text,relocation_candidates,note,evidence
DialogueNodeEvent:90:57,U4/Argumentation Feedback,U4P5,grading,U4P5:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Great job! You have made an argument that strongly  combines claims, reasoning and evidence.","Great job! You have made an argument that strongly  combines claims, reasoning and evidence.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[90,57]='Great job! You have made an argument that strongly\xa0 combines' || export[90,57]='Great job! You have made an argument that strongly\xa0 combines'"
DialogueNodeEvent:90:58,U4/Argumentation Feedback,U4P5,grading,U4P5:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Looks like your argument may be missing important evidence. Try adding additional evidence to your argument.,Looks like your argument may be missing important evidence. Try adding additional evidence to your argument.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[90,58]='Looks like your argument may be missing important evidence. ' || export[90,58]='Looks like your argument may be missing important evidence. '"
DialogueNodeEvent:90:59,U4/Argumentation Feedback,U4P5,grading,U4P5:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Your claim and reasoning are correct, but your argument contains evidence that does not support your claim. Reassess which evidence best supports your claim.","Your claim and reasoning are correct, but your argument contains evidence that does not support your claim. Reassess which evidence best supports your claim.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[90,59]='Your claim and reasoning are correct, but your argument cont' || export[90,59]='Your claim and reasoning are correct, but your argument cont'"
DialogueNodeEvent:90:60,U4/Argumentation Feedback,U4P5,grading,U4P5:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your reasoning statement is not scientifically accurate. Water does not flow easily through bedrock. You should review the reasoning statements and select one that accurately describes the way water m,Your reasoning statement is not scientifically accurate. Water does not flow easily through bedrock. You should review the reasoning statements and select one that accurately describes the way water m,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[90,60]='Your reasoning statement is not scientifically accurate. Wat' || export[90,60]='Your reasoning statement is not scientifically accurate. Wat'"
DialogueNodeEvent:90:61,U4/Argumentation Feedback,U4P5,grading,U4P5:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your reasoning statement is not scientifically accurate. Water does not infiltrate upward. You should review the reasoning statements and select one that accurately describes the way water moves throu,Your reasoning statement is not scientifically accurate. Water does not infiltrate upward. You should review the reasoning statements and select one that accurately describes the way water moves throu,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[90,61]='Your reasoning statement is not scientifically accurate. Wat' || export[90,61]='Your reasoning statement is not scientifically accurate. Wat'"
DialogueNodeEvent:92:33,U4/DesertDelicacies,U4P6,grading,U4P6:Target,True,True,True,1,EXACT_MATCH,HIGH,I’m all set. Let’s see the results.,I’m all set. Let’s see the results.,,ID exists in current dialogue DB and fired in this playthrough,"xlsx[92,33]='I’m all set. Let’s see the results.' || export[92,33]='I’m all set. Let’s see the results.' || observed x1, e.g. _id=6a961938485cab4c953dd48d ts=2026-09-01T00:15:52.6280000Z (wenyi083126-1.stratalog.logdata.json)"
DialogueNodeEvent:92:61,U4/DesertDelicacies,U4P6,grading,U4P6:Target,True,True,True,3,EXACT_MATCH,HIGH,You chose the best soil for this plant. It received the ideal amount of water.,You chose the best soil for this plant. It received the ideal amount of water.,,ID exists in current dialogue DB and fired in this playthrough,"xlsx[92,61]='You chose the best soil for this plant. It received the idea' || export[92,61]='You chose the best soil for this plant. It received the idea' || observed x3, e.g. _id=6a96193f485cab4c953dd49f ts=2026-09-01T00:15:59.4790000Z (wenyi083126-1.stratalog.logdata.json)"
DialogueNodeEvent:92:62,U4/DesertDelicacies,U4P6,grading,U4P6:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,This plant did not get enough water. The water is expected to pass through the soil particles too easily and not pool around it’s roots.,This plant did not get enough water. The water is expected to pass through the soil particles too easily and not pool around it’s roots.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[92,62]='This plant did not get enough water. The water is expected t' || export[92,62]='This plant did not get enough water. The water is expected t'"
DialogueNodeEvent:92:63,U4/DesertDelicacies,U4P6,grading,U4P6:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,This plant got more water than it required. The small soil particles will trap water and hold too much of it near its roots.,This plant got more water than it required. The small soil particles will trap water and hold too much of it near its roots.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[92,63]='This plant got more water than it required. The small soil p' || export[92,63]='This plant got more water than it required. The small soil p'"
DialogueNodeEvent:95:1,U5/Dungeon,U5P1,docs,U5P1:doc-start-marker,True,True,True,1,EXACT_MATCH,HIGH,"This is the location where Aryn went missing. My sensors are not picking up his signal, which means he has already left this facility. We should find a way out of this facility and locate him as Toppo","This is the location where Aryn went missing. My sensors are not picking up his signal, which means he has already left this facility. We should find a way out of this facility and locate him as Toppo",,ID exists in current dialogue DB and fired in this playthrough,"xlsx[95,1]='This is the location where Aryn went missing. My sensors are' || export[95,1]='This is the location where Aryn went missing. My sensors are' || observed x1, e.g. _id=6a961a8b485cab4c953dd5bd ts=2026-09-01T00:21:31.4000000Z (wenyi083126-1.stratalog.logdata.json)"
DialogueNodeEvent:96:1,U5/PostDungeon,U5P2;U5P3,docs;grading,U5P2:Trigger;U5P2:doc-end-marker;U5P3:doc-start-marker,True,True,True,1,EXACT_MATCH,HIGH,"What a week. Stuck on this island without a teleporter, and we’re too far away from homebase to make radio contact.","What a week. Stuck on this island without a teleporter, and we’re too far away from homebase to make radio contact.",,ID exists in current dialogue DB and fired in this playthrough,"xlsx[96,1]='What a week. Stuck on this island without a teleporter, and ' || export[96,1]='What a week. Stuck on this island without a teleporter, and ' || observed x1, e.g. _id=6a961d63485cab4c953dd955 ts=2026-09-01T00:33:39.7620000Z (wenyi083126-1.stratalog.logdata.json)"
DialogueNodeEvent:100:38,U5/DungeonGlyphPuzzle,U5P1,docs;grading,U5P1:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"That is very close, TK. I believe you can solve it.","That is very close, TK. I believe you can solve it. ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[100,38]='That is very close, TK. I believe you can solve it.' || export[100,38]='That is very close, TK. I believe you can solve it. '"
DialogueNodeEvent:100:39,U5/DungeonGlyphPuzzle,U5P1,grading,U5P1:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Would you like me to assist, TK?","Would you like me to assist, TK?",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[100,39]='Would you like me to assist, TK?' || export[100,39]='Would you like me to assist, TK?'"
DialogueNodeEvent:100:43,U5/DungeonGlyphPuzzle,U5P1,grading,U5P1:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"I believe I have calculated the correct order for the puzzle. Allow me to assist, TK. Activating holid projector.","I believe I have calculated the correct order for the puzzle. Allow me to assist, TK. Activating holid projector.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[100,43]='I believe I have calculated the correct order for the puzzle' || export[100,43]='I believe I have calculated the correct order for the puzzle'"
DialogueNodeEvent:100:44,U5/DungeonGlyphPuzzle,U5P1,grading,U5P1:Target,True,True,True,1,EXACT_MATCH,HIGH,"Well done, TK. Don’t forget to pick up the tile before we move on.","Well done, TK. Don’t forget to pick up the tile before we move on.",,ID exists in current dialogue DB and fired in this playthrough,"xlsx[100,44]='Well done, TK. Don’t forget to pick up the tile before we mo' || export[100,44]='Well done, TK. Don’t forget to pick up the tile before we mo' || observed x1, e.g. _id=6a961b1f485cab4c953dd61b ts=2026-09-01T00:23:59.7480000Z (wenyi083126-1.stratalog.logdata.json)"
DialogueNodeEvent:102:3,U4/GlyphPuzzle,U4P2,docs,,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,I believe the pieces are intended to be ordered in a specific way. Keep trying.,I believe the pieces are intended to be ordered in a specific way. Keep trying.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[102,3]='I believe the pieces are intended to be ordered in a specifi' || export[102,3]='I believe the pieces are intended to be ordered in a specifi'"
DialogueNodeEvent:102:9,U4/GlyphPuzzle,U4P2,grading,U4P2:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"I believe that was close to the correct order, TK. Keep trying.","I believe that was close to the correct order, TK. Keep trying. ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[102,9]='I believe that was close to the correct order, TK. Keep tryi' || export[102,9]='I believe that was close to the correct order, TK. Keep tryi'"
DialogueNodeEvent:102:10,U4/GlyphPuzzle,U4P2,grading,U4P2:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,This appears to be a graph that shows the rate at which water passes through soils of different types.,This appears to be a graph that shows the rate at which water passes through soils of different types.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[102,10]='This appears to be a graph that shows the rate at which wate' || export[102,10]='This appears to be a graph that shows the rate at which wate'"
DialogueNodeEvent:102:12,U4/GlyphPuzzle,U4P2,grading,U4P2:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"That is very close, TK. I believe you can solve it.","That is very close, TK. I believe you can solve it. ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[102,12]='That is very close, TK. I believe you can solve it.' || export[102,12]='That is very close, TK. I believe you can solve it. '"
DialogueNodeEvent:102:18,U4/GlyphPuzzle,U4P2,grading,U4P2:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Would you like me to assist, TK?","Would you like me to assist, TK?",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[102,18]='Would you like me to assist, TK?' || export[102,18]='Would you like me to assist, TK?'"
DialogueNodeEvent:102:23,U4/GlyphPuzzle,U4P2,grading,U4P2:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"I believe I have calculated the correct order for the puzzle. Allow me to assist, TK. Activating holid projector.","I believe I have calculated the correct order for the puzzle. Allow me to assist, TK. Activating holid projector.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[102,23]='I believe I have calculated the correct order for the puzzle' || export[102,23]='I believe I have calculated the correct order for the puzzle'"
DialogueNodeEvent:106:4,U5/Solar Still,U5P4,docs;grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ","Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,4]=""Looks like we didn't collect any water. Unfortunately, your "" || export[106,4]=""Looks like we didn't collect any water. Unfortunately, your """
DialogueNodeEvent:106:25,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ","Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,25]=""Looks like we didn't collect any water. Unfortunately, your "" || export[106,25]=""Looks like we didn't collect any water. Unfortunately, your """
DialogueNodeEvent:106:26,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ","Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,26]=""Looks like we didn't collect any water. Unfortunately, your "" || export[106,26]=""Looks like we didn't collect any water. Unfortunately, your """
DialogueNodeEvent:106:27,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ","Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,27]=""Looks like we didn't collect any water. Unfortunately, your "" || export[106,27]=""Looks like we didn't collect any water. Unfortunately, your """
DialogueNodeEvent:106:28,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ","Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,28]=""Looks like we didn't collect any water. Unfortunately, your "" || export[106,28]=""Looks like we didn't collect any water. Unfortunately, your """
DialogueNodeEvent:106:29,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ","Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,29]=""Looks like we didn't collect any water. Unfortunately, your "" || export[106,29]=""Looks like we didn't collect any water. Unfortunately, your """
DialogueNodeEvent:106:30,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Looks like we didn't collect any water. The glass surface of the solar desalinator was too hot, so it did not allow much condenstation to form.","Looks like we didn't collect any water. The glass surface of the solar desalinator was too hot, so it did not allow much condenstation to form.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,30]=""Looks like we didn't collect any water. The glass surface of"" || export[106,30]=""Looks like we didn't collect any water. The glass surface of"""
DialogueNodeEvent:106:31,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Looks like we didn't collect any water. The glass surface of the solar desalinator was too hot, so it did not allow much condenstation to form.","Looks like we didn't collect any water. The glass surface of the solar desalinator was too hot, so it did not allow much condenstation to form.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,31]=""Looks like we didn't collect any water. The glass surface of"" || export[106,31]=""Looks like we didn't collect any water. The glass surface of"""
DialogueNodeEvent:106:32,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Looks like we didn't collect any water. The glass surface of the solar desalinator was too hot, so it did not allow much condenstation to form.","Looks like we didn't collect any water. The glass surface of the solar desalinator was too hot, so it did not allow much condenstation to form.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,32]=""Looks like we didn't collect any water. The glass surface of"" || export[106,32]=""Looks like we didn't collect any water. The glass surface of"""
DialogueNodeEvent:106:33,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Looks like we only collected a small amount of water. The saltwater and glass temperatures you chose helped evaporation and condensation happen. But the roof's angle didn't let much water collect in t,Looks like we only collected a small amount of water. The saltwater and glass temperatures you chose helped evaporation and condensation happen. But the roof's angle didn't let much water collect in t,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,33]='Looks like we only collected a small amount of water. The sa' || export[106,33]='Looks like we only collected a small amount of water. The sa'"
DialogueNodeEvent:106:34,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Looks like we only collected a small amount of water. The saltwater and glass temperatures you chose helped evaporation and condensation happen. But the roof's angle didn't let much water collect in t,Looks like we only collected a small amount of water. The saltwater and glass temperatures you chose helped evaporation and condensation happen. But the roof's angle didn't let much water collect in t,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,34]='Looks like we only collected a small amount of water. The sa' || export[106,34]='Looks like we only collected a small amount of water. The sa'"
DialogueNodeEvent:106:35,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,1,EXACT_MATCH,HIGH,"Great Job! You set the solar desalinator to its best settings. As a result, you gathered the maximum amount of water.","Great Job! You set the solar desalinator to its best settings. As a result, you gathered the maximum amount of water.",,ID exists in current dialogue DB and fired in this playthrough,"xlsx[106,35]='Great Job! You set the solar desalinator to its best setting' || export[106,35]='Great Job! You set the solar desalinator to its best setting' || observed x1, e.g. _id=6a961edd485cab4c953ddb61 ts=2026-09-01T00:39:57.5090000Z (wenyi083126-1.stratalog.logdata.json)"
DialogueNodeEvent:107:2,U4/DrillFlorrSelector,U4P4,grading,U4P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Let's play it safe and hit the first floor.,Let's play it safe and hit the first floor.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[107,2]=""Let's play it safe and hit the first floor."" || export[107,2]=""Let's play it safe and hit the first floor."""
DialogueNodeEvent:107:3,U4/DrillFlorrSelector,U4P4,grading,U4P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"The second floor looks like a good spot, maybe?","The second floor looks like a good spot, maybe?",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[107,3]='The second floor looks like a good spot, maybe?' || export[107,3]='The second floor looks like a good spot, maybe?'"
DialogueNodeEvent:107:4,U4/DrillFlorrSelector,U4P4,grading,U4P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Middle? Middle.,Middle? Middle.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[107,4]='Middle? Middle.' || export[107,4]='Middle? Middle.'"
DialogueNodeEvent:107:5,U4/DrillFlorrSelector,U4P4,grading,U4P4:Target,True,True,True,1,EXACT_MATCH,HIGH,How about the fourth floor?,How about the fourth floor?,,ID exists in current dialogue DB and fired in this playthrough,"xlsx[107,5]='How about the fourth floor?' || export[107,5]='How about the fourth floor?' || observed x1, e.g. _id=6a961764485cab4c953dcf17 ts=2026-09-01T00:08:05.0010000Z (wenyi083126-1.stratalog.logdata.json)"
DialogueNodeEvent:107:6,U4/DrillFlorrSelector,U4P4,grading,U4P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Drill ALLLL the way down, BABY! YAHAHAHA!","Drill ALLLL the way down, BABY! YAHAHAHA!",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[107,6]='Drill ALLLL the way down, BABY! YAHAHAHA!' || export[107,6]='Drill ALLLL the way down, BABY! YAHAHAHA!'"
DialogueNodeEvent:108:25,U5/Argumentation Feedback,U5P3,docs;grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Logically your evidence does not support your claim. The amount of salt in the collector does not explain what happens to the water.\n,Logically your evidence does not support your claim. The amount of salt in the collector does not explain what happens to the water.\n,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,25]='Logically your evidence does not support your claim. The amo' || export[108,25]='Logically your evidence does not support your claim. The amo'"
DialogueNodeEvent:108:32,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Your claim and evidence are aligned with your reasoning statement. However, you are restating Aryn’s claim. We are pretty sure this is incorrect. Try building an argument that doesn't align with what ","Your claim and evidence are aligned with your reasoning statement. However, you are restating Aryn’s claim. We are pretty sure this is incorrect. Try building an argument that doesn't align with what ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,32]='Your claim and evidence are aligned with your reasoning stat' || export[108,32]='Your claim and evidence are aligned with your reasoning stat'"
DialogueNodeEvent:108:33,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your claim and evidence are not aligned with your reasoning. You are restating Aryn’s claim. We are pretty sure this is incorrect. Try building an argument that doesn't align with what Aryn says.,Your claim and evidence are not aligned with your reasoning. You are restating Aryn’s claim. We are pretty sure this is incorrect. Try building an argument that doesn't align with what Aryn says.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,33]='Your claim and evidence are not aligned with your reasoning.' || export[108,33]='Your claim and evidence are not aligned with your reasoning.'"
DialogueNodeEvent:108:37,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"You are restating Aryn’s claim. Since we collected evidence that water disappeared for natural reasons, try building an argument that doesn't align with what Aryn says.","You are restating Aryn’s claim. Since we collected evidence that water disappeared for natural reasons, try building an argument that doesn't align with what Aryn says.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,37]='You are restating Aryn’s claim. Since we collected evidence ' || export[108,37]='You are restating Aryn’s claim. Since we collected evidence '"
DialogueNodeEvent:108:39,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your argument contains too many reasoning statements. Make sure your reasoning explains why your evidence supports your claim.,Your argument contains too many reasoning statements. Make sure your reasoning explains why your evidence supports your claim.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,39]='Your argument contains too many reasoning statements. Make s' || export[108,39]='Your argument contains too many reasoning statements. Make s'"
DialogueNodeEvent:108:41,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Your claim and evidence are aligned with your reasoning statement. However, you are restating Aryn’s claim. We are pretty sure this is incorrect. Try using another claim.\n","Your claim and evidence are aligned with your reasoning statement. However, you are restating Aryn’s claim. We are pretty sure this is incorrect. Try using another claim.\n",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,41]='Your claim and evidence are aligned with your reasoning stat' || export[108,41]='Your claim and evidence are aligned with your reasoning stat'"
DialogueNodeEvent:108:47,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your argument is incomplete. Make sure you have included all three parts of an argument in your submission.,Your argument is incomplete. Make sure you have included all three parts of an argument in your submission.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,47]='Your argument is incomplete. Make sure you have included all' || export[108,47]='Your argument is incomplete. Make sure you have included all'"
DialogueNodeEvent:108:53,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your argument contains too many reasoning statements. Select one reasoning statement that explains why your evidence supports your claim.,Your argument contains too many reasoning statements. Select one reasoning statement that explains why your evidence supports your claim.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,53]='Your argument contains too many reasoning statements. Select' || export[108,53]='Your argument contains too many reasoning statements. Select'"
DialogueNodeEvent:108:54,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your reasoning statements are redundant. Make sure your reasoning explains why your evidence supports your claim.,Your reasoning statements are redundant. Make sure your reasoning explains why your evidence supports your claim.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,54]='Your reasoning statements are redundant. Make sure your reas' || export[108,54]='Your reasoning statements are redundant. Make sure your reas'"
DialogueNodeEvent:108:55,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your reasoning statements are redundant. Select one reasoning statement that best explains why your evidence supports your claim.\n,Your reasoning statements are redundant. Select one reasoning statement that best explains why your evidence supports your claim.\n,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,55]='Your reasoning statements are redundant. Select one reasonin' || export[108,55]='Your reasoning statements are redundant. Select one reasonin'"
DialogueNodeEvent:108:59,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your reasoning does not describe how water behaves in nature. Are you sure the water is being filtered?,Your reasoning does not describe how water behaves in nature. Are you sure the water is being filtered?,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,59]='Your reasoning does not describe how water behaves in nature' || export[108,59]='Your reasoning does not describe how water behaves in nature'"
DialogueNodeEvent:108:60,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Your claim and evidence makes sense, but your reasoning does not match the rest of your argument. Try using a different reasoning.","Your claim and evidence makes sense, but your reasoning does not match the rest of your argument. Try using a different reasoning.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,60]='Your claim and evidence makes sense, but your reasoning does' || export[108,60]='Your claim and evidence makes sense, but your reasoning does'"
DialogueNodeEvent:108:61,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your reasoning does not describe how water behaves in nature. Are you sure the water is being transformed into salt? \n,Your reasoning does not describe how water behaves in nature. Are you sure the water is being transformed into salt? \n,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,61]='Your reasoning does not describe how water behaves in nature' || export[108,61]='Your reasoning does not describe how water behaves in nature'"
DialogueNodeEvent:108:62,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Your claim and evidence makes sense, but your reasoning does not match the rest of your argument. Try using a different reasoning. \n","Your claim and evidence makes sense, but your reasoning does not match the rest of your argument. Try using a different reasoning. \n",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,62]='Your claim and evidence makes sense, but your reasoning does' || export[108,62]='Your claim and evidence makes sense, but your reasoning does'"
