event_key,conversation_title,referenced_by,reference_sources,roles,in_xlsx,in_export,text_agrees,observed_count,status,confidence,xlsx_text,export_text,relocation_candidates,note,evidence
DialogueNodeEvent:90:60,U4/Argumentation Feedback,U4P5,grading,U4P5:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your reasoning statement is not scientifically accurate. Water does not flow easily through bedrock. You should review the reasoning statements and select one that accurately describes the way water m,Your reasoning statement is not scientifically accurate. Water does not flow easily through bedrock. You should review the reasoning statements and select one that accurately describes the way water m,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[90,60]='Your reasoning statement is not scientifically accurate. Wat' || export[90,60]='Your reasoning statement is not scientifically accurate. Wat'"
DialogueNodeEvent:90:61,U4/Argumentation Feedback,U4P5,grading,U4P5:Target,True,True,True,1,EXACT_MATCH,HIGH,Your reasoning statement is not scientifically accurate. Water does not infiltrate upward. You should review the reasoning statements and select one that accurately describes the way water moves throu,Your reasoning statement is not scientifically accurate. Water does not infiltrate upward. You should review the reasoning statements and select one that accurately describes the way water moves throu,,ID exists in current dialogue DB and fired in this playthrough,"xlsx[90,61]='Your reasoning statement is not scientifically accurate. Wat' || export[90,61]='Your reasoning statement is not scientifically accurate. Wat' || observed x1, e.g. _id=6aaadb30485cab4c95456fde ts=2026-09-16T18:08:49.1860000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:92:33,U4/DesertDelicacies,U4P6,grading,U4P6:Target,True,True,True,1,EXACT_MATCH,HIGH,I’m all set. Let’s see the results.,I’m all set. Let’s see the results.,,ID exists in current dialogue DB and fired in this playthrough,"xlsx[92,33]='I’m all set. Let’s see the results.' || export[92,33]='I’m all set. Let’s see the results.' || observed x1, e.g. _id=6aaadd1f485cab4c954571ae ts=2026-09-16T18:17:04.0290000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:92:61,U4/DesertDelicacies,U4P6,grading,U4P6:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,You chose the best soil for this plant. It received the ideal amount of water.,You chose the best soil for this plant. It received the ideal amount of water.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[92,61]='You chose the best soil for this plant. It received the idea' || export[92,61]='You chose the best soil for this plant. It received the idea'"
DialogueNodeEvent:92:62,U4/DesertDelicacies,U4P6,grading,U4P6:Target,True,True,True,2,EXACT_MATCH,HIGH,This plant did not get enough water. The water is expected to pass through the soil particles too easily and not pool around it’s roots.,This plant did not get enough water. The water is expected to pass through the soil particles too easily and not pool around it’s roots.,,ID exists in current dialogue DB and fired in this playthrough,"xlsx[92,62]='This plant did not get enough water. The water is expected t' || export[92,62]='This plant did not get enough water. The water is expected t' || observed x2, e.g. _id=6aaadd31485cab4c954571ca ts=2026-09-16T18:17:21.7360000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:92:63,U4/DesertDelicacies,U4P6,grading,U4P6:Target,True,True,True,1,EXACT_MATCH,HIGH,This plant got more water than it required. The small soil particles will trap water and hold too much of it near its roots.,This plant got more water than it required. The small soil particles will trap water and hold too much of it near its roots.,,ID exists in current dialogue DB and fired in this playthrough,"xlsx[92,63]='This plant got more water than it required. The small soil p' || export[92,63]='This plant got more water than it required. The small soil p' || observed x1, e.g. _id=6aaadd27485cab4c954571be ts=2026-09-16T18:17:11.5480000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:95:1,U5/Dungeon,U5P1,docs,U5P1:doc-start-marker,True,True,True,1,EXACT_MATCH,HIGH,"This is the location where Aryn went missing. My sensors are not picking up his signal, which means he has already left this facility. We should find a way out of this facility and locate him as Toppo","This is the location where Aryn went missing. My sensors are not picking up his signal, which means he has already left this facility. We should find a way out of this facility and locate him as Toppo",,ID exists in current dialogue DB and fired in this playthrough,"xlsx[95,1]='This is the location where Aryn went missing. My sensors are' || export[95,1]='This is the location where Aryn went missing. My sensors are' || observed x1, e.g. _id=6aaae009485cab4c95457336 ts=2026-09-16T18:29:30.1760000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:96:1,U5/PostDungeon,U5P2;U5P3,docs;grading,U5P2:Trigger;U5P2:doc-end-marker;U5P3:doc-start-marker,True,True,True,1,EXACT_MATCH,HIGH,"What a week. Stuck on this island without a teleporter, and we’re too far away from homebase to make radio contact.","What a week. Stuck on this island without a teleporter, and we’re too far away from homebase to make radio contact.",,ID exists in current dialogue DB and fired in this playthrough,"xlsx[96,1]='What a week. Stuck on this island without a teleporter, and ' || export[96,1]='What a week. Stuck on this island without a teleporter, and ' || observed x1, e.g. _id=6aaae3ef485cab4c95457cec ts=2026-09-16T18:46:07.7960000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:100:38,U5/DungeonGlyphPuzzle,U5P1,docs;grading,U5P1:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"That is very close, TK. I believe you can solve it.","That is very close, TK. I believe you can solve it. ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[100,38]='That is very close, TK. I believe you can solve it.' || export[100,38]='That is very close, TK. I believe you can solve it. '"
DialogueNodeEvent:100:39,U5/DungeonGlyphPuzzle,U5P1,grading,U5P1:Target,True,True,True,1,EXACT_MATCH,HIGH,"Would you like me to assist, TK?","Would you like me to assist, TK?",,ID exists in current dialogue DB and fired in this playthrough,"xlsx[100,39]='Would you like me to assist, TK?' || export[100,39]='Would you like me to assist, TK?' || observed x1, e.g. _id=6aaae11e485cab4c95457744 ts=2026-09-16T18:34:06.9770000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:100:43,U5/DungeonGlyphPuzzle,U5P1,grading,U5P1:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"I believe I have calculated the correct order for the puzzle. Allow me to assist, TK. Activating holid projector.","I believe I have calculated the correct order for the puzzle. Allow me to assist, TK. Activating holid projector.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[100,43]='I believe I have calculated the correct order for the puzzle' || export[100,43]='I believe I have calculated the correct order for the puzzle'"
DialogueNodeEvent:100:44,U5/DungeonGlyphPuzzle,U5P1,grading,U5P1:Target,True,True,True,1,EXACT_MATCH,HIGH,"Well done, TK. Don’t forget to pick up the tile before we move on.","Well done, TK. Don’t forget to pick up the tile before we move on.",,ID exists in current dialogue DB and fired in this playthrough,"xlsx[100,44]='Well done, TK. Don’t forget to pick up the tile before we mo' || export[100,44]='Well done, TK. Don’t forget to pick up the tile before we mo' || observed x1, e.g. _id=6aaae13a485cab4c95457810 ts=2026-09-16T18:34:34.6420000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:102:3,U4/GlyphPuzzle,U4P2,docs,,True,True,True,1,EXACT_MATCH,HIGH,I believe the pieces are intended to be ordered in a specific way. Keep trying.,I believe the pieces are intended to be ordered in a specific way. Keep trying.,,ID exists in current dialogue DB and fired in this playthrough,"xlsx[102,3]='I believe the pieces are intended to be ordered in a specifi' || export[102,3]='I believe the pieces are intended to be ordered in a specifi' || observed x1, e.g. _id=6aaad222485cab4c9545603e ts=2026-09-16T17:30:10.7880000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:102:9,U4/GlyphPuzzle,U4P2,grading,U4P2:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"I believe that was close to the correct order, TK. Keep trying.","I believe that was close to the correct order, TK. Keep trying. ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[102,9]='I believe that was close to the correct order, TK. Keep tryi' || export[102,9]='I believe that was close to the correct order, TK. Keep tryi'"
DialogueNodeEvent:102:10,U4/GlyphPuzzle,U4P2,grading,U4P2:Target,True,True,True,1,EXACT_MATCH,HIGH,This appears to be a graph that shows the rate at which water passes through soils of different types.,This appears to be a graph that shows the rate at which water passes through soils of different types.,,ID exists in current dialogue DB and fired in this playthrough,"xlsx[102,10]='This appears to be a graph that shows the rate at which wate' || export[102,10]='This appears to be a graph that shows the rate at which wate' || observed x1, e.g. _id=6aaad277485cab4c95456370 ts=2026-09-16T17:31:35.8130000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:102:12,U4/GlyphPuzzle,U4P2,grading,U4P2:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"That is very close, TK. I believe you can solve it.","That is very close, TK. I believe you can solve it. ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[102,12]='That is very close, TK. I believe you can solve it.' || export[102,12]='That is very close, TK. I believe you can solve it. '"
DialogueNodeEvent:102:18,U4/GlyphPuzzle,U4P2,grading,U4P2:Target,True,True,True,1,EXACT_MATCH,HIGH,"Would you like me to assist, TK?","Would you like me to assist, TK?",,ID exists in current dialogue DB and fired in this playthrough,"xlsx[102,18]='Would you like me to assist, TK?' || export[102,18]='Would you like me to assist, TK?' || observed x1, e.g. _id=6aaad293485cab4c954564dc ts=2026-09-16T17:32:03.3270000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:102:23,U4/GlyphPuzzle,U4P2,grading,U4P2:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"I believe I have calculated the correct order for the puzzle. Allow me to assist, TK. Activating holid projector.","I believe I have calculated the correct order for the puzzle. Allow me to assist, TK. Activating holid projector.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[102,23]='I believe I have calculated the correct order for the puzzle' || export[102,23]='I believe I have calculated the correct order for the puzzle'"
DialogueNodeEvent:106:4,U5/Solar Still,U5P4,docs;grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ","Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,4]=""Looks like we didn't collect any water. Unfortunately, your "" || export[106,4]=""Looks like we didn't collect any water. Unfortunately, your """
DialogueNodeEvent:106:25,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,1,EXACT_MATCH,HIGH,"Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ","Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ",,ID exists in current dialogue DB and fired in this playthrough,"xlsx[106,25]=""Looks like we didn't collect any water. Unfortunately, your "" || export[106,25]=""Looks like we didn't collect any water. Unfortunately, your "" || observed x1, e.g. _id=6aaae6ca485cab4c95458042 ts=2026-09-16T18:58:18.6510000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:106:26,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ","Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,26]=""Looks like we didn't collect any water. Unfortunately, your "" || export[106,26]=""Looks like we didn't collect any water. Unfortunately, your """
DialogueNodeEvent:106:27,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ","Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,27]=""Looks like we didn't collect any water. Unfortunately, your "" || export[106,27]=""Looks like we didn't collect any water. Unfortunately, your """
DialogueNodeEvent:106:28,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ","Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,28]=""Looks like we didn't collect any water. Unfortunately, your "" || export[106,28]=""Looks like we didn't collect any water. Unfortunately, your """
DialogueNodeEvent:106:29,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ","Looks like we didn't collect any water. Unfortunately, your settings did not allow for sunlight to enter the solar desalinator. Without sunlight, the salt water can't get enough hout to evaporate. It ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,29]=""Looks like we didn't collect any water. Unfortunately, your "" || export[106,29]=""Looks like we didn't collect any water. Unfortunately, your """
DialogueNodeEvent:106:30,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Looks like we didn't collect any water. The glass surface of the solar desalinator was too hot, so it did not allow much condenstation to form.","Looks like we didn't collect any water. The glass surface of the solar desalinator was too hot, so it did not allow much condenstation to form.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,30]=""Looks like we didn't collect any water. The glass surface of"" || export[106,30]=""Looks like we didn't collect any water. The glass surface of"""
DialogueNodeEvent:106:31,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Looks like we didn't collect any water. The glass surface of the solar desalinator was too hot, so it did not allow much condenstation to form.","Looks like we didn't collect any water. The glass surface of the solar desalinator was too hot, so it did not allow much condenstation to form.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,31]=""Looks like we didn't collect any water. The glass surface of"" || export[106,31]=""Looks like we didn't collect any water. The glass surface of"""
DialogueNodeEvent:106:32,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Looks like we didn't collect any water. The glass surface of the solar desalinator was too hot, so it did not allow much condenstation to form.","Looks like we didn't collect any water. The glass surface of the solar desalinator was too hot, so it did not allow much condenstation to form.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,32]=""Looks like we didn't collect any water. The glass surface of"" || export[106,32]=""Looks like we didn't collect any water. The glass surface of"""
DialogueNodeEvent:106:33,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Looks like we only collected a small amount of water. The saltwater and glass temperatures you chose helped evaporation and condensation happen. But the roof's angle didn't let much water collect in t,Looks like we only collected a small amount of water. The saltwater and glass temperatures you chose helped evaporation and condensation happen. But the roof's angle didn't let much water collect in t,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,33]='Looks like we only collected a small amount of water. The sa' || export[106,33]='Looks like we only collected a small amount of water. The sa'"
DialogueNodeEvent:106:34,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Looks like we only collected a small amount of water. The saltwater and glass temperatures you chose helped evaporation and condensation happen. But the roof's angle didn't let much water collect in t,Looks like we only collected a small amount of water. The saltwater and glass temperatures you chose helped evaporation and condensation happen. But the roof's angle didn't let much water collect in t,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,34]='Looks like we only collected a small amount of water. The sa' || export[106,34]='Looks like we only collected a small amount of water. The sa'"
DialogueNodeEvent:106:35,U5/Solar Still,U5P4,grading,U5P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Great Job! You set the solar desalinator to its best settings. As a result, you gathered the maximum amount of water.","Great Job! You set the solar desalinator to its best settings. As a result, you gathered the maximum amount of water.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[106,35]='Great Job! You set the solar desalinator to its best setting' || export[106,35]='Great Job! You set the solar desalinator to its best setting'"
DialogueNodeEvent:107:2,U4/DrillFlorrSelector,U4P4,grading,U4P4:Target,True,True,True,1,EXACT_MATCH,HIGH,Let's play it safe and hit the first floor.,Let's play it safe and hit the first floor.,,ID exists in current dialogue DB and fired in this playthrough,"xlsx[107,2]=""Let's play it safe and hit the first floor."" || export[107,2]=""Let's play it safe and hit the first floor."" || observed x1, e.g. _id=6aaad6df485cab4c95456c2c ts=2026-09-16T17:50:23.3290000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:107:3,U4/DrillFlorrSelector,U4P4,grading,U4P4:Target,True,True,True,1,EXACT_MATCH,HIGH,"The second floor looks like a good spot, maybe?","The second floor looks like a good spot, maybe?",,ID exists in current dialogue DB and fired in this playthrough,"xlsx[107,3]='The second floor looks like a good spot, maybe?' || export[107,3]='The second floor looks like a good spot, maybe?' || observed x1, e.g. _id=6aaad6f5485cab4c95456c3a ts=2026-09-16T17:50:45.6900000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:107:4,U4/DrillFlorrSelector,U4P4,grading,U4P4:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Middle? Middle.,Middle? Middle.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[107,4]='Middle? Middle.' || export[107,4]='Middle? Middle.'"
DialogueNodeEvent:107:5,U4/DrillFlorrSelector,U4P4,grading,U4P4:Target,True,True,True,1,EXACT_MATCH,HIGH,How about the fourth floor?,How about the fourth floor?,,ID exists in current dialogue DB and fired in this playthrough,"xlsx[107,5]='How about the fourth floor?' || export[107,5]='How about the fourth floor?' || observed x1, e.g. _id=6aaad70a485cab4c95456c46 ts=2026-09-16T17:51:06.5840000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:107:6,U4/DrillFlorrSelector,U4P4,grading,U4P4:Target,True,True,True,1,EXACT_MATCH,HIGH,"Drill ALLLL the way down, BABY! YAHAHAHA!","Drill ALLLL the way down, BABY! YAHAHAHA!",,ID exists in current dialogue DB and fired in this playthrough,"xlsx[107,6]='Drill ALLLL the way down, BABY! YAHAHAHA!' || export[107,6]='Drill ALLLL the way down, BABY! YAHAHAHA!' || observed x1, e.g. _id=6aaad6c3485cab4c95456c22 ts=2026-09-16T17:49:56.1500000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:108:25,U5/Argumentation Feedback,U5P3,docs;grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Logically your evidence does not support your claim. The amount of salt in the collector does not explain what happens to the water.\n,Logically your evidence does not support your claim. The amount of salt in the collector does not explain what happens to the water.\n,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,25]='Logically your evidence does not support your claim. The amo' || export[108,25]='Logically your evidence does not support your claim. The amo'"
DialogueNodeEvent:108:32,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Your claim and evidence are aligned with your reasoning statement. However, you are restating Aryn’s claim. We are pretty sure this is incorrect. Try building an argument that doesn't align with what ","Your claim and evidence are aligned with your reasoning statement. However, you are restating Aryn’s claim. We are pretty sure this is incorrect. Try building an argument that doesn't align with what ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,32]='Your claim and evidence are aligned with your reasoning stat' || export[108,32]='Your claim and evidence are aligned with your reasoning stat'"
DialogueNodeEvent:108:33,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your claim and evidence are not aligned with your reasoning. You are restating Aryn’s claim. We are pretty sure this is incorrect. Try building an argument that doesn't align with what Aryn says.,Your claim and evidence are not aligned with your reasoning. You are restating Aryn’s claim. We are pretty sure this is incorrect. Try building an argument that doesn't align with what Aryn says.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,33]='Your claim and evidence are not aligned with your reasoning.' || export[108,33]='Your claim and evidence are not aligned with your reasoning.'"
DialogueNodeEvent:108:37,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,4,EXACT_MATCH,HIGH,"You are restating Aryn’s claim. Since we collected evidence that water disappeared for natural reasons, try building an argument that doesn't align with what Aryn says.","You are restating Aryn’s claim. Since we collected evidence that water disappeared for natural reasons, try building an argument that doesn't align with what Aryn says.",,ID exists in current dialogue DB and fired in this playthrough,"xlsx[108,37]='You are restating Aryn’s claim. Since we collected evidence ' || export[108,37]='You are restating Aryn’s claim. Since we collected evidence ' || observed x4, e.g. _id=6aaae52c485cab4c95457e12 ts=2026-09-16T18:51:24.8820000Z (wenyi091426-3.stratalog.logdata.json)"
DialogueNodeEvent:108:39,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your argument contains too many reasoning statements. Make sure your reasoning explains why your evidence supports your claim.,Your argument contains too many reasoning statements. Make sure your reasoning explains why your evidence supports your claim.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,39]='Your argument contains too many reasoning statements. Make s' || export[108,39]='Your argument contains too many reasoning statements. Make s'"
DialogueNodeEvent:108:41,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Your claim and evidence are aligned with your reasoning statement. However, you are restating Aryn’s claim. We are pretty sure this is incorrect. Try using another claim.\n","Your claim and evidence are aligned with your reasoning statement. However, you are restating Aryn’s claim. We are pretty sure this is incorrect. Try using another claim.\n",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,41]='Your claim and evidence are aligned with your reasoning stat' || export[108,41]='Your claim and evidence are aligned with your reasoning stat'"
DialogueNodeEvent:108:47,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your argument is incomplete. Make sure you have included all three parts of an argument in your submission.,Your argument is incomplete. Make sure you have included all three parts of an argument in your submission.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,47]='Your argument is incomplete. Make sure you have included all' || export[108,47]='Your argument is incomplete. Make sure you have included all'"
DialogueNodeEvent:108:53,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your argument contains too many reasoning statements. Select one reasoning statement that explains why your evidence supports your claim.,Your argument contains too many reasoning statements. Select one reasoning statement that explains why your evidence supports your claim.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,53]='Your argument contains too many reasoning statements. Select' || export[108,53]='Your argument contains too many reasoning statements. Select'"
DialogueNodeEvent:108:54,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your reasoning statements are redundant. Make sure your reasoning explains why your evidence supports your claim.,Your reasoning statements are redundant. Make sure your reasoning explains why your evidence supports your claim.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,54]='Your reasoning statements are redundant. Make sure your reas' || export[108,54]='Your reasoning statements are redundant. Make sure your reas'"
DialogueNodeEvent:108:55,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your reasoning statements are redundant. Select one reasoning statement that best explains why your evidence supports your claim.\n,Your reasoning statements are redundant. Select one reasoning statement that best explains why your evidence supports your claim.\n,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,55]='Your reasoning statements are redundant. Select one reasonin' || export[108,55]='Your reasoning statements are redundant. Select one reasonin'"
DialogueNodeEvent:108:59,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your reasoning does not describe how water behaves in nature. Are you sure the water is being filtered?,Your reasoning does not describe how water behaves in nature. Are you sure the water is being filtered?,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,59]='Your reasoning does not describe how water behaves in nature' || export[108,59]='Your reasoning does not describe how water behaves in nature'"
DialogueNodeEvent:108:60,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Your claim and evidence makes sense, but your reasoning does not match the rest of your argument. Try using a different reasoning.","Your claim and evidence makes sense, but your reasoning does not match the rest of your argument. Try using a different reasoning.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,60]='Your claim and evidence makes sense, but your reasoning does' || export[108,60]='Your claim and evidence makes sense, but your reasoning does'"
DialogueNodeEvent:108:61,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your reasoning does not describe how water behaves in nature. Are you sure the water is being transformed into salt? \n,Your reasoning does not describe how water behaves in nature. Are you sure the water is being transformed into salt? \n,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,61]='Your reasoning does not describe how water behaves in nature' || export[108,61]='Your reasoning does not describe how water behaves in nature'"
DialogueNodeEvent:108:62,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Your claim and evidence makes sense, but your reasoning does not match the rest of your argument. Try using a different reasoning. \n","Your claim and evidence makes sense, but your reasoning does not match the rest of your argument. Try using a different reasoning. \n",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,62]='Your claim and evidence makes sense, but your reasoning does' || export[108,62]='Your claim and evidence makes sense, but your reasoning does'"
DialogueNodeEvent:108:63,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your reasoning and claim make sense. But your argument could use another piece of evidence.,Your reasoning and claim make sense. But your argument could use another piece of evidence. ,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,63]='Your reasoning and claim make sense. But your argument could' || export[108,63]='Your reasoning and claim make sense. But your argument could'"
